cui,type,name
C1882823,bpoc,Rat Peritoneum
C1882825,bpoc,Rat Pineal Gland
C1882830,bpoc,Rat Pleura
C1882832,bpoc,Rat Prostate
C1882840,bpoc,Rat Respiratory System Part
C1882846,bpoc,Rat Salivary Gland
C1882852,bpoc,Rat Seminal Vesicle
C1882854,bpoc,Rat Skeletal Muscle
C1882857,bpoc,Rat Small Intestine
C1882864,bpoc,Rat Spinal Cord
C1882867,bpoc,Rat Spleen
C1882874,bpoc,Rat Stomach
C1882878,bpoc,Rat Testis
C1882882,bpoc,Rat Tongue
C1882883,bpoc,Rat Tooth
C1882884,bpoc,Rat Trachea
C1882899,bpoc,Rat Urinary Bladder
C1882904,bpoc,Rat Uterus
C1956077,bpoc,von Ebner Glands
C1995013,bpoc,Set of muscles
C2004466,bpoc,Secondary pulmonary lobule
C2322689,bpoc,Multiform layer of cerebral cortex
C2322694,bpoc,Serous acinus
C2322884,bpoc,Brodmann area 22
C2323647,bpoc,Lumbar enlargement
C2323732,bpoc,Secondary incisor tooth
C2324455,bpoc,Left semioval center
C2324765,bpoc,Left precentral gyrus
C2325089,bpoc,S4 segment
C2325273,bpoc,Radiation of thalamus
C2325631,bpoc,Orbital content
C2325805,bpoc,Left hemisphere of cerebellum
C2326138,bpoc,Sternal lymph node
C2327181,bpoc,Lateral cervical nucleus
C2327364,bpoc,Right hippocampus
C2327812,bpoc,Right straight gyrus
C2327908,bpoc,L3 segment
C2328150,bpoc,Right thalamus
C2328168,bpoc,Pulmonary lymphatic vessel
C2328510,bpoc,Interstitium
C2328531,bpoc,Ventral Pallidum
C2328871,bpoc,S3 segment
C2329148,bpoc,Caudal linear nucleus
C2329509,bpoc,C6 segment
C2330003,bpoc,Secondary canine tooth
C2330241,bpoc,Left submandibular lymph node
C2330261,bpoc,External urethral sphincter
C2330297,bpoc,S2 segment
C2330508,bpoc,Pelvic brim
C2330838,bpoc,Left flocculus of cerebellum
C2330890,bpoc,Set of layers of dentate gyrus
C2331055,bpoc,Right retropharyngeal lymph node
C2331190,bpoc,S1 segment
C2331620,bpoc,Basal Forebrain
C2331669,bpoc,L5 segment
C2332449,bpoc,L1 segment
C2332494,bpoc,Right amygdala
C2332540,bpoc,Left long insular gyrus
C2332779,bpoc,Sublenticular extended amygdala
C2332919,bpoc,Wall of gastrointestinal tract
C2333114,bpoc,Left lateral corticospinal tract
C2333161,bpoc,Subcortical gray matter
C2333444,bpoc,Sensory root
C2333834,bpoc,Mucous acinus
C2333935,bpoc,Left superior parietal lobule
C2333957,bpoc,Dorsal striatum
C2334285,bpoc,Left dorsal funiculus of spinal cord
C2334322,bpoc,Right flocculus of cerebellum
C2334362,bpoc,Musculature of body wall
C2334749,bpoc,Right caudate nucleus
C2335203,bpoc,Mesenteric lymphatic vessel
C2335345,bpoc,Right hemisphere of cerebellum
C2335378,bpoc,Right parahippocampal gyrus
C2336001,bpoc,Segment of vertebra
C2336727,bpoc,Content of thorax
C2336953,bpoc,Right hippocampal formation
C2336982,bpoc,Tendinous sheath
C2337009,bpoc,Sinusoidal Beds
C2337074,bpoc,Lamina I of gray matter of spinal cord
C2337090,bpoc,Left supraclavicular lymph node
C2337640,bpoc,external pyramidal layer
C2338081,bpoc,Olfactory organ
C2338126,bpoc,Segment of eyeball
C2338991,bpoc,Simple lobule of cerebellum
C2339480,bpoc,Cambium
C2339592,bpoc,Organ chamber
C2339759,bpoc,Right middle frontal gyrus
C2339924,bpoc,Cortex of right insula
C2339938,bpoc,L4 segment
C2340044,bpoc,Left thalamus
C2340110,bpoc,Right inferior colliculus
C2340164,bpoc,Stratum radiatum
C2350570,bpoc,Microvessels
C2350571,bpoc,Microvascular Network
C2355627,bpoc,Ventricle
C2362787,bpoc,Muscle of upper limb
C2362789,bpoc,Muscle of lower limb
C2371027,bpoc,Lymphatic nodes
C2371871,bpoc,Ossicles
C2371961,bpoc,Body hair
C2586323,bpoc,Structure of fascial sheath of eyeball
C2697661,bpoc,Ileocecocolic Lymph Node
C2698201,bpoc,Auricular Vein
C2699031,bpoc,Renal lymph node
C2699707,bpoc,Sublumbar Lymph Node
C2706046,bpoc,Eye lid
C2711599,bpoc,Structure of mandibular incisor tooth
C2717851,bpoc,CA1 Pyramidal Cell Area
C2732467,bpoc,Fontan fenestration
C2827057,bpoc,Villus Tip
C2936472,bpoc,Setae
C2937240,bpoc,Upper abdomen structure
C2945603,bpoc,Fauces structure
C2949882,bpoc,Right lentiform nucleus
C2949888,bpoc,Left hippocampus proper
C2950156,bpoc,Right orbital gyrus
C2950868,bpoc,Layer of hippocampus proper
C2951308,bpoc,Proximal metaphysis of tibia
C2952211,bpoc,Posterior common hepatic lymph node
C2952591,bpoc,Pulmonary capillary plexus
C2952798,bpoc,Distal metaphysis of tibia
C2981606,bpoc,Sacculus Rotundus
C2984223,bpoc,Proximal Muscle
C2984224,bpoc,Distal Muscle
C2985102,bpoc,Small Colon
C2985103,bpoc,Large Colon
C2985205,bpoc,Structure of vein of tail
C2985236,bpoc,Structure of thick cushion of skin on foot
C2985477,bpoc,Exocrine Pancreas Cell
C3146295,bpoc,Triceps
C3163970,bpoc,Late proliferative endometrium
C3178905,bpoc,Animal Shells
C3178921,bpoc,Head Kidney
C3241921,bpoc,Round Ligament
C3266841,bpoc,Deciduous tooth
C3273256,bpoc,Squamocolumnar Junction
C3275276,bpoc,Bronchial lymph node
C3494192,bpoc,Perforator Flap
C3495141,bpoc,Coronary Veins
C3496174,bpoc,supplemental motor area proper
C3496281,bpoc,primary somatosensory cortex
C3496326,bpoc,short association fibers
C3496374,bpoc,frontal white matter
C3496378,bpoc,parietal white matter
C3496562,bpoc,cortical white matter
C3496574,bpoc,lamina IVA
C3496939,bpoc,Median raphe
C3498235,bpoc,ventromedial Preoptic Area
C3498307,bpoc,Circumventricular Organs
C3498562,bpoc,Accessory Nucleus
C3498657,bpoc,Subventricular Zone
C3499125,bpoc,Sensorimotor Cortex
C3640681,bpoc,Interphalangeal Joint 4
C3640682,bpoc,Interphalangeal Joint 5
C3640698,bpoc,Mid-Left Anterior Descending Artery
C3640699,bpoc,Mid-Right Coronary Artery Conduit
C3640700,bpoc,Perihilar Lymph Node
C3640702,bpoc,Proximal Interphalangeal Joint 3
C3640705,bpoc,Proximal Left Anterior Descending Artery
C3641002,bpoc,Great Blood Vessel
C3642467,bpoc,Deep Inferior Epigastric Artery
C3658255,bpoc,Trichomes
C3658298,bpoc,External Lateral Ligament
C3665420,bpoc,Cervical Vertebrae
C3669027,bpoc,Bone structure of distal phalanx
C3669031,bpoc,Bone structure of middle phalanx
C3686473,bpoc,Blood vessel of heart
C3686475,bpoc,Digit of frontlimb of quadruped
C3686591,bpoc,Tentacle
C3686595,bpoc,Baleen
C3686597,bpoc,Opisthosoma
C3686610,bpoc,Ileocecal lymph node
C3686612,bpoc,Structure of blood vessel of dermis
C3686613,bpoc,Intestinal crypt of Lieberkühn
C3686618,bpoc,Cecal lymph node
C3686649,bpoc,Animal hair coat structure
C3686650,bpoc,Vascular structure of mesentery
C3686651,bpoc,Meningeal vascular structure
C3686658,bpoc,Structure of third digit
C3686663,bpoc,Structure of thick cushion of skin under digit
C3686676,bpoc,Structure of lower region of wing
C3686678,bpoc,Structure of thin membranous skin between extremity and trunk
C3686686,bpoc,Tail fin
C3686687,bpoc,Structure of first digit of wing
C3686693,bpoc,Structure of perivular region
C3686703,bpoc,Structure of scale on ventrum
C3686712,bpoc,Uropatagium
C3686714,bpoc,Propatagium
C3686715,bpoc,Tarsometatarsal bone
C3686716,bpoc,Structure of vein of ear
C3686729,bpoc,Structure of base of tail
C3686732,bpoc,Structure of median coccygeal artery
C3686736,bpoc,Structure of lateral coccygeal vein
C3686743,bpoc,Pharyngeal area structure
C3686780,bpoc,Pharyngeal lymph node
C3686913,bpoc,Feather part
C3686914,bpoc,Laryngeal air sac
C3686915,bpoc,Silk gland
C3687743,bpoc,Oral epithelium (specimen)
C3714556,bpoc,Papilla
C3714659,bpoc,Lobus Quadratus (cerebellum)
C3825280,bpoc,Uterine circulation
C3826286,bpoc,Generative organs
C3830456,bpoc,Distant Lymph Node
C3831279,bpoc,Branch Duct
C3843655,bpoc,Right hard palate
C3843657,bpoc,Right lip
C3846136,bpoc,"Brain, Limited"
C3846141,bpoc,Eye/Orbit
C3850122,bpoc,Ventromedial Prefrontal Cortex
C3853025,bpoc,Extrastriate Cortex
C3853028,bpoc,Thoracic Cord
C3853029,bpoc,Lumbar Cord
C3853037,bpoc,Posterior Parietal Cortex
C3853038,bpoc,Parietal Lobule
C3853039,bpoc,Olfactory Glomerulus
C3853547,bpoc,Hindfoot of quadruped
C3887642,bpoc,Hippocampus Proper
C3887652,bpoc,Pelvic Bones
C3890179,bpoc,Pulmonary Trunk
C4018799,bpoc,area 10
C4019080,bpoc,Dorsolateral Prefrontal Cortex
C4019110,bpoc,lateral prefrontal cortex
C4019221,bpoc,orbital prefrontal cortex
C4020535,bpoc,Ventrolateral prefrontal cortex
C4037955,bpoc,Three vessels
C4048756,bpoc,Right arm
C4068922,bpoc,Earlobe
C4071850,bpoc,Proximal right coronary artery
C4071854,bpoc,Ocular fundus
C4083049,bpoc,Muscle (organ)
C4084878,bpoc,area 24
C4239921,bpoc,Smooth muscle layer
C4240403,bpoc,Lobule III of hemisphere of cerebellum
C4240563,bpoc,Cartilage process
C4242072,bpoc,Buccal vein
C4244607,bpoc,Periodontal region
C4245136,bpoc,Fetal face
C4246146,bpoc,Intraepithelial gland
C4247892,bpoc,Jejunal lymph node
C4247905,bpoc,Muscle body
C4249406,bpoc,Lobule V of hemisphere of cerebellum
C4251078,bpoc,Right corona radiata
C4252989,bpoc,Posterior lens
C4253024,bpoc,Truncal valve
C4266473,bpoc,Testicular vessels
C4266474,bpoc,Subclavian vessels
C4267698,bpoc,LVOT
C4267704,bpoc,Collecting system
C4280041,bpoc,Skeletal Remains
C4281590,bpoc,Structure of middle lobe of right lung
C4284103,bpoc,Left Ventricular Outflow Tract
C4284305,bpoc,Right Atrial Appendage
C4284918,bpoc,Left Atrial Appendage
C4288280,bpoc,Right Ventricular Free Wall
C4303069,bpoc,Catheter exit site
C4316912,bpoc,Peroneal Nerve
C4318476,bpoc,Sensory organ
C4321853,bpoc,Hyaloid membrane
C4322657,bpoc,Crico-arytenoid
C4323249,bpoc,Kiesselbach's plexus
C4329648,bpoc,Cerebral Convexity
C4489427,bpoc,Peripheral veins
C4489442,bpoc,Epidural veins
C4489453,bpoc,Sinus vein
C4512161,bpoc,Entire intestinal villus
C4521147,bpoc,Keel structure
C4528304,bpoc,Ethmoidal Nasal Turbinate
C4534555,bpoc,Hepatic vessels
C4545644,bpoc,Structure of lymph node of right axilla
C4684522,bpoc,Renal Fossa
C4684527,bpoc,Supraclavicular Fossa
C4699322,bpoc,Mid left circumflex artery
C5197833,bpoc,Marginal Mandibular Nerve
C5200814,bpoc,Retinal Vasculature
C5200819,bpoc,Cholinergic Anti-inflammatory Pathway
C5205234,bpoc,Peritoneal Surface
C5205403,bpoc,Pelvic Ureter
C5206429,bpoc,Renal Calyx and Pelvis
C5231298,bpoc,Abdominal blood vessel
